*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/607.cactuBSSN-s3.trace.xz
scooby_state_47fd80|54|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47fd30|52|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620ade|52|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439220|8|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e510|20|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94ff1d|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a738f5|49|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d544|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a73901|36|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4392c1|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94dc01|48|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5def8|59|23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4834d9|19|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b38|44|43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94dc20|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b3b|31|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94dc24|30|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b3f|8|-37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b5f|4|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439a40|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439a99|42|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439ad5|43|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439442|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4392b9|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94dbd0|47|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a669|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a6a5|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a738f5|12|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fe00|56|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fe43|57|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47f0ca|3|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94febc|58|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ec10|48|45 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fe10|16|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fe17|21|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|26|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|37|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439c41|49|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_430420|16|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fcc7|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_437270|9|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_437279|33|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43728b|39|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43729a|63|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436c10|48|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948ae0|43|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436c3a|0|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4388cf|35|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_438868|47|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8a9b0|38|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439c10|48|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|29|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439a1b|28|-5 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436860|33|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436884|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e050|1|-60 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e074|46|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e090|42|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c3a|47|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c3a|42|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e0c1|3|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b41|45|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_436bb0|46|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b34|51|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94dc24|33|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4833d0|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a67cc2|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cb40|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a67cb0|50|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cb84|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cc81|50|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_480382|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7a530|20|-10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7a540|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7a580|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7a5c0|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7aad0|43|20 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cd03|52|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4833a0|14|-32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5df04|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483401|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c1342|13|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|58|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cd40|53|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cd82|54|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81ce0f|56|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81ce42|57|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5b8780|30|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5b87c5|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5b87f7|19|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c1352|6|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c135a|8|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c1643|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47fec0|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c130d|12|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|44|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5ba1b3|6|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|32|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|35|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|38|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|47|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ecc2|51|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fec3|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47fe81|58|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fc50|49|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e020|0|-51 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a89e20|56|43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a89f4a|61|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ff00|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_430446|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94ff41|61|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d78|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e02d|46|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e03e|4|-38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81ca50|41|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d8f0|6|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81b750|29|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cac0|43|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d443|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|40|-19 0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
scooby_state_a79c36|56|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b81|45|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439300|12|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_6235a4|53|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620841|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d429|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|30|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7ae50|57|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|48|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b18|8|-35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_62359e|22|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_48040a|16|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ef43|61|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_437281|10|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4004f0|19|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_437170|5|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483a90|42|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_430452|55|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_948b43|9|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bec1|59|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_435700|28|-31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a89240|9|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483ac0|43|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d443|7|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ef3f|54|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b40|49|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b81|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8a9c1|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e044|5|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b02|44|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620802|32|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439a00|40|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620ae3|51|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_400670|25|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_48045a|17|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|27|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d08e|2|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b05|44|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47ee40|57|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db80|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c1622|24|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79ca1|29|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b7a|43|14 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b1c|37|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a738f5|13|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c13c3|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81da04|40|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7a890|34|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|19|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_400670|4|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a7a780|30|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620b34|50|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483ae2|44|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5ba1c3|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d290|10|-31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47f090|2|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a67d97|54|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c3a|29|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_439430|16|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|43|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_480350|13|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_484300|12|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_484341|13|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_484440|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|24|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b84|46|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c1703|28|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b40|53|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_437181|6|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47e080|2|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|59|49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fd81|54|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf0f|50|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4e42f7|11|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4e4301|12|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_5c1380|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_430770|29|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_4e42d0|15|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_430770|30|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_430780|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_95080e|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47f381|14|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d8e4|35|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5fb59|34|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d481|18|-28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|44|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_620ac5|43|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5db41|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81d9a6|56|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d20|52|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5d3ae|22|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94fc84|50|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81ce65|35|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5f4e0|33|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a67d72|53|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|22|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a61d43|53|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b21|26|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a8937f|13|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_94ffb1|62|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_43a5d0|23|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b40|59|0 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c43|49|1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_483b40|42|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_47eca0|41|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_81cc58|49|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a5bf40|61|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_a79c3a|29|-28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,

scooby_action_0_deg_dist 0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_4_deg_dist 0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_32_deg_dist 0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_3_deg_dist 0,33,3,0,5,0,5,0,0,0,0,0,0,0,0,0,
scooby_action_5_deg_dist 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_1_deg_dist 0,2783,1795,0,4426,0,46738,0,0,0,0,0,0,0,0,0,
scooby_action_30_deg_dist 0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_-3_deg_dist 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_10_deg_dist 0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_-1_deg_dist 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_23_deg_dist 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_-6_deg_dist 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_11_deg_dist 0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_22_deg_dist 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
scooby_action_12_deg_dist 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

scooby_track_called 55859
scooby_track_same_address 75
scooby_track_evict 55528

scooby_reward_demand_called 55859
scooby_reward_demand_pt_not_found 1151
scooby_reward_demand_pt_found 54708
scooby_reward_demand_pt_found_total 54708
scooby_reward_demand_has_reward 0
scooby_reward_train_called 194
scooby_reward_assign_reward_called 55783
scooby_reward_no_pref 4
scooby_reward_incorrect 190
scooby_reward_correct_untimely 51090
scooby_reward_correct_timely 3618
scooby_reward_out_of_bounds 881
scooby_reward_tracker_hit 0

scooby_reward_none_low_bw 4
scooby_reward_none_high_bw 0
scooby_reward_incorrect_low_bw 190
scooby_reward_incorrect_high_bw 0
scooby_reward_correct_untimely_low_bw 51090
scooby_reward_correct_untimely_high_bw 0
scooby_reward_correct_timely_low_bw 3618
scooby_reward_correct_timely_high_bw 0
scooby_reward_out_of_bounds_low_bw 881
scooby_reward_out_of_bounds_high_bw 0
scooby_reward_tracker_hit_low_bw 0
scooby_reward_tracker_hit_high_bw 0

scooby_reward_1 0,177,51062,3569,869,0,
scooby_reward_3 0,13,20,10,1,0,
scooby_reward_4 0,0,4,2,1,0,
scooby_reward_5 0,0,4,1,0,0,
scooby_reward_10 0,0,0,8,1,0,
scooby_reward_11 0,0,0,7,0,0,
scooby_reward_12 0,0,0,3,0,0,
scooby_reward_22 0,0,0,4,1,0,
scooby_reward_23 0,0,0,4,1,0,
scooby_reward_30 0,0,0,5,1,0,
scooby_reward_32 0,0,0,5,4,0,
scooby_reward_-1 0,0,0,0,0,0,
scooby_reward_-3 0,0,0,0,0,0,
scooby_reward_-6 0,0,0,0,2,0,
scooby_reward_0 4,0,0,0,0,0,

scooby_train_called 55527
scooby_train_compute_reward 194

scooby_register_fill_called 55078
scooby_register_fill_set 3762
scooby_register_fill_set_total 3762

scooby_register_prefetch_hit_called 230848
scooby_register_prefetch_hit_set 51344
scooby_register_prefetch_hit_set_total 51344

scooby_pref_issue_scooby 286121

learning_engine_featurewise.action.called 55859
learning_engine_featurewise.action.explore 85
learning_engine_featurewise.action.exploit 55774
learning_engine_featurewise.action.fallback 0
learning_engine_featurewise.action.dyn_fallback_saved_bw 0
learning_engine_featurewise.action.dyn_fallback_saved_bw_acc 82
learning_engine_featurewise.action.index_1_explored 5
learning_engine_featurewise.action.index_1_exploited 55737
learning_engine_featurewise.action.index_3_explored 9
learning_engine_featurewise.action.index_3_exploited 37
learning_engine_featurewise.action.index_4_explored 7
learning_engine_featurewise.action.index_4_exploited 0
learning_engine_featurewise.action.index_5_explored 5
learning_engine_featurewise.action.index_5_exploited 0
learning_engine_featurewise.action.index_10_explored 9
learning_engine_featurewise.action.index_10_exploited 0
learning_engine_featurewise.action.index_11_explored 7
learning_engine_featurewise.action.index_11_exploited 0
learning_engine_featurewise.action.index_12_explored 3
learning_engine_featurewise.action.index_12_exploited 0
learning_engine_featurewise.action.index_22_explored 5
learning_engine_featurewise.action.index_22_exploited 0
learning_engine_featurewise.action.index_23_explored 5
learning_engine_featurewise.action.index_23_exploited 0
learning_engine_featurewise.action.index_30_explored 6
learning_engine_featurewise.action.index_30_exploited 0
learning_engine_featurewise.action.index_32_explored 9
learning_engine_featurewise.action.index_32_exploited 0
learning_engine_featurewise.action.index_-1_explored 5
learning_engine_featurewise.action.index_-1_exploited 0
learning_engine_featurewise.action.index_-3_explored 3
learning_engine_featurewise.action.index_-3_exploited 0
learning_engine_featurewise.action.index_-6_explored 3
learning_engine_featurewise.action.index_-6_exploited 0
learning_engine_featurewise.action.index_0_explored 4
learning_engine_featurewise.action.index_0_exploited 0
learning_engine_featurewise.learn.called 55527
learning_engine_featurewise.learn.su_skip_PC 0
learning_engine_featurewise.learn.su_skip_PC_Delta 0

learning_engine_featurewise.q_value_histogram.bucket_0 0
