*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec06/473.astar-s0.trace.gz
scooby_state_406be9|57|15 0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,
scooby_state_407060|2|-9 0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,
scooby_state_406c70|47|3 0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
scooby_state_406be9|56|51 0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,
scooby_state_407060|17|-7 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|45|-2 0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,
scooby_state_4072fb|43|-1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|12|-39 0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
scooby_state_406ca4|14|0 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|39|3 0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,
scooby_state_406ca4|11|1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|40|30 0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,
scooby_state_407060|5|-11 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_407060|1|-13 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|11|-31 0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,
scooby_state_406c70|43|-17 0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,
scooby_state_406d50|62|1 0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,
scooby_state_406be9|22|-19 0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|6|-31 0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,
scooby_state_406be9|39|2 0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,
scooby_state_406cfe|57|-5 0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,
scooby_state_406ca4|19|0 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,
scooby_state_406ca4|23|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
scooby_state_406cfe|52|5 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|1|-18 0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406d50|43|1 0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,
scooby_state_406c70|29|-12 0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,
scooby_state_406cfe|20|-3 0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,
scooby_state_406c70|60|53 1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|40|3 0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,
scooby_state_406c70|25|-8 1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,
scooby_state_406be9|29|-3 0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,
scooby_state_406ca4|27|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|56|13 0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406ca4|10|1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|18|9 0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,
scooby_state_406cfe|56|29 0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,
scooby_state_406ca4|12|1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406ca4|13|1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406d50|46|-1 0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,
scooby_state_406cfe|60|2 0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,
scooby_state_406be9|21|-36 0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,
scooby_state_406be9|36|5 0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,
scooby_state_407060|44|-4 0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,
scooby_state_406c70|40|14 0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,
scooby_state_406cfe|14|-6 0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
scooby_state_406be9|58|44 0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,
scooby_state_406c70|11|-4 0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,
scooby_state_407060|29|-14 0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,
scooby_state_406c70|49|34 0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,
scooby_state_406c70|12|4 0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,
scooby_state_406c70|13|-19 0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,
scooby_state_406d50|47|0 0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,
scooby_state_406ca4|48|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|2|-29 0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
scooby_state_406cfe|33|-24 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,
scooby_state_407060|26|-20 0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,
scooby_state_406be9|57|27 0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,
scooby_state_406d50|25|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
scooby_state_406c70|58|14 0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,
scooby_state_406be9|23|1 0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,
scooby_state_406c70|34|26 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|10|2 0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,
scooby_state_406c70|26|-12 0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,
scooby_state_406c70|13|-3 0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|39|-24 0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,
scooby_state_406c70|40|5 0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,
scooby_state_406cfe|23|5 2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,
scooby_state_407060|25|-6 0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,
scooby_state_406be9|1|-51 0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,
scooby_state_406cfe|61|20 0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,
scooby_state_406be9|33|-29 0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
scooby_state_406cfe|50|6 0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,
scooby_state_406be9|44|-14 0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|43|-16 0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,
scooby_state_406be9|44|2 0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,
scooby_state_406cfe|33|2 1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,
scooby_state_406ca4|22|0 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|8|1 0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,
scooby_state_406c70|10|-2 0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,
scooby_state_4072fb|44|-1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406ca4|45|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|60|-1 0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,
scooby_state_406cfe|33|-25 1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,
scooby_state_406d50|56|-1 0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,
scooby_state_406c70|4|-27 1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,
scooby_state_406cfe|47|5 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|16|4 0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,
scooby_state_406d50|13|-32 1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,
scooby_state_4072fb|31|-1 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_407060|1|-3 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_407060|33|-2 0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,
scooby_state_407060|9|-8 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406be9|7|3 0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,
scooby_state_406cfe|11|-10 0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|11|7 0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,
scooby_state_406ca4|43|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|52|31 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|24|-2 0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,
scooby_state_407060|26|-17 1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,
scooby_state_406cfe|21|9 0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|4|-3 0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,
scooby_state_407060|18|-15 0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,
scooby_state_406cfe|60|-3 0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,
scooby_state_406be9|59|2 0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,
scooby_state_406be9|29|-14 0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,
scooby_state_406cfe|9|-54 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|42|-5 0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,
scooby_state_406ca4|36|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|62|33 0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,
scooby_state_406be9|50|7 0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,
scooby_state_406cfe|12|-17 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|31|4 0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,
scooby_state_406cfe|21|-17 0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,
scooby_state_406be9|19|16 0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,
scooby_state_406be9|15|-24 0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,
scooby_state_406c70|30|-1 0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,
scooby_state_406c70|51|7 0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,
scooby_state_406cfe|63|14 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|1|-15 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|28|28 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|21|1 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|1|-16 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406d50|36|-1 0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,
scooby_state_406c70|5|-36 1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,
scooby_state_406cfe|6|-46 0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,
scooby_state_406be9|50|8 0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,
scooby_state_407060|23|-6 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|7|-32 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|28|-33 0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,
scooby_state_406cfe|24|-7 0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406d50|27|-33 0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,
scooby_state_406c70|19|7 0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,
scooby_state_406be9|2|-9 0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,
scooby_state_406c70|10|-34 0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,
scooby_state_406be9|30|12 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406ca4|18|0 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|12|-21 0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,
scooby_state_407060|27|-16 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|29|2 0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,
scooby_state_406cfe|39|32 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|55|3 0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,
scooby_state_406cfe|34|-5 0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|19|15 0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|51|4 0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|57|37 0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|1|-2 0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,
scooby_state_406be9|20|-4 0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,
scooby_state_406d50|2|-32 0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,
scooby_state_406cfe|1|-17 0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,
scooby_state_406be9|47|-2 0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,
scooby_state_406cfe|61|13 0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,
scooby_state_406cfe|17|-42 0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|28|-15 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|2|-12 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|39|4 1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,
scooby_state_407060|19|-5 0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,
scooby_state_406be9|53|1 0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,
scooby_state_406cfe|31|-3 0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,
scooby_state_406be9|24|7 0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,
scooby_state_406be9|48|1 0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|25|22 0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,
scooby_state_406d50|5|-32 1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,
scooby_state_406be9|34|3 0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,
scooby_state_406be9|1|-13 0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,
scooby_state_4072fb|39|-5 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_407060|47|-3 0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,
scooby_state_406cfe|2|2 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406be9|43|-8 0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,
scooby_state_406be9|57|39 0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,
scooby_state_406cfe|44|-16 0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,
scooby_state_406be9|48|-4 0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,
scooby_state_406c70|30|-11 1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,
scooby_state_406cfe|10|-30 0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,
scooby_state_406be9|11|5 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|6|-34 0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,
scooby_state_406cfe|39|-23 0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,
scooby_state_406ca4|37|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|25|2 0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,
scooby_state_406be9|63|55 0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,
scooby_state_406c70|11|-29 0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,
scooby_state_406c70|4|-34 1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,
scooby_state_406cfe|7|2 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406d50|36|32 0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,
scooby_state_406c70|17|3 0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,
scooby_state_406be9|57|-5 0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,
scooby_state_406be9|3|-5 0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|29|5 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|5|1 0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,
scooby_state_406c70|35|-5 0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,
scooby_state_406cfe|20|6 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_407060|11|-6 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406d50|39|32 0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,
scooby_state_407060|17|-6 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|4|3 0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,
scooby_state_407060|17|-4 0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,
scooby_state_406be9|61|54 0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cb2|4|0 0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|23|-3 2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,
scooby_state_406d50|63|1 0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,
scooby_state_406c70|33|-3 1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,
scooby_state_406cfe|59|2 0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,
scooby_state_406ca4|49|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|61|1 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,
scooby_state_406cfe|45|33 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406ca4|47|0 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406d50|30|-33 0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,
scooby_state_406be9|59|18 1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|15|-2 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|39|31 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_407060|18|-9 0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,
scooby_state_406c70|8|-19 0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,
scooby_state_407060|52|-4 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406ca4|9|1 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406ca4|20|0 2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,
scooby_state_406c70|12|-6 0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,
scooby_state_406cfe|13|-48 0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|12|-17 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|8|-26 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406cfe|21|-21 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|30|5 0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
scooby_state_406c70|57|24 0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,
scooby_state_406c70|35|-1 0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,
scooby_state_406cfe|26|2 1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,
scooby_state_407060|28|-2 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|2|-9 0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,
scooby_state_406c70|24|-33 0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|25|1 0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,
scooby_state_407060|12|-6 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|57|-2 0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,
scooby_state_406c70|3|-39 0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,
scooby_state_407060|37|-7 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406d50|61|-1 0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,
scooby_state_406cfe|57|24 0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|13|-23 1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,
scooby_state_406c70|25|-2 0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,
scooby_state_406cfe|28|24 0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
scooby_state_406c70|27|-30 0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,
scooby_state_406d50|50|-1 0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|19|3 0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,
scooby_state_406c70|27|-31 0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,
scooby_state_406be9|56|-3 0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,
scooby_state_406c70|15|4 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|32|-7 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
scooby_state_406be9|50|30 0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,
scooby_state_407060|7|-5 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|42|2 0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,
scooby_state_406c70|3|-6 0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,
scooby_state_406c70|63|25 0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,
scooby_state_406c70|62|35 0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,
scooby_state_406c70|10|-27 0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,
scooby_state_406cfe|12|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406c70|6|-27 0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,
scooby_state_406be9|18|18 0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,
scooby_state_406c70|49|35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406be9|56|21 0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,
scooby_state_406d50|60|-1 0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,
scooby_state_406c70|41|30 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406c70|13|-38 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
scooby_state_407060|30|-12 0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,
scooby_state_406cfe|36|-6 0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,
scooby_state_406c70|22|-1 0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_406be9|23|-28 0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,
scooby_state_406c70|58|33 0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,
scooby_state_406d50|39|-1 0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,
scooby_state_406be9|17|-11 0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,
scooby_state_406be9|27|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_406c70|10|-7 0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,
scooby_state_406c70|57|4 0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,
scooby_state_407060|32|-14 0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,
scooby_state_406c70|48|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_406d50|49|0 0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,
scooby_state_406be9|21|9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406c70|0|-6 0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_406d50|34|0 0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,
scooby_state_407060|3|-14 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_406cfe|13|-7 0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,
scooby_state_406ca4|28|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406cfe|47|-4 0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406d50|5|0 0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,
scooby_state_407060|39|0 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_407060|3|-8 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_407060|43|-18 0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,
scooby_state_406be9|1|-17 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_407060|40|-2 0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,
scooby_state_406cfe|34|4 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_406c70|10|-37 0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,
scooby_state_406d50|2|-31 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406d50|30|-32 0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_407060|4|-3 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
